web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1680190550-1256","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","11:30","Nubes dispersas","21°","17 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1257","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","12:00","Nubes dispersas","21°","17 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1258","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","12:30","Parcialmente cubierto","21°","20 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1259","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","13:00","Parcialmente cubierto","22°","19 km/h","64%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1260","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","13:30","Parcialmente cubierto","22°","22 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1261","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","14:00","Parcialmente cubierto","22°","22 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1262","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","14:30","Parcialmente cubierto","22°","28 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1263","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","15:00","Nubes dispersas","22°","26 km/h","60%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1264","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","15:30","Nubes dispersas","22°","24 km/h","60%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1265","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","16:00","Nubes dispersas","22°","24 km/h","60%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1266","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","16:30","Nubes dispersas","21°","26 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1267","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","17:00","Nubes dispersas","21°","22 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1268","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","17:30","Nubes dispersas","21°","22 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1269","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","18:00","Nubes dispersas","21°","24 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1270","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","18:30","Nubes dispersas","20°","20 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1271","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","19:00","Nubes dispersas","20°","19 km/h","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1272","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","19:30","Nubes dispersas","20°","13 km/h","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1273","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","20:00","Nubes dispersas","20°","13 km/h","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1274","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","20:30","Nubes dispersas","19°","13 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1275","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","21:00","Nubes dispersas","18°","11 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1276","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","21:30","Nubes dispersas","18°","9 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1277","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","22:00","Nubes dispersas","18°","11 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1278","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","22:30","Nubes dispersas","18°","9 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1279","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","23:00","Nubes dispersas","18°","7 km/h","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190550-1280","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Sábado 25 Diciembre 2021","23:30","Nubes dispersas","18°","6 km/h","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/25-diciembre-2021.html"
"1680190553-1281","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","00:00","Despejado","17°","En calma","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1282","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1283","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","00:30","Despejado","16°","En calma","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1284","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","01:00","Despejado","17°","En calma","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1285","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","01:30","Despejado","16°","2 km/h","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1286","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","02:00","Despejado","17°","En calma","68%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1287","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","02:30","Despejado","17°","6 km/h","68%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1288","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","03:00","Despejado","16°","6 km/h","72%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1289","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","03:30","Despejado","16°","4 km/h","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1290","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","04:00","Despejado","16°","2 km/h","72%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1291","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","04:30","Nubes dispersas","16°","2 km/h","72%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1292","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","05:00","Nubes dispersas","15°","En calma","72%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1293","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","05:30","Parcialmente cubierto","16°","4 km/h","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1294","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","06:00","Nubes dispersas","17°","9 km/h","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1295","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","06:30","Nubes dispersas","17°","9 km/h","72%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1296","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","07:00","Nubes dispersas","18°","11 km/h","73%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1297","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","07:30","Nubes dispersas","17°","11 km/h","77%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1298","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","08:00","Nubes dispersas","17°","9 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1299","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","08:30","Nubes dispersas","18°","13 km/h","77%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1300","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","09:00","Nubes dispersas","19°","15 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1301","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","09:30","Nubes dispersas","20°","11 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1302","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","10:00","Nubes dispersas","21°","13 km/h","69%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1303","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","10:30","Parcialmente cubierto","22°","15 km/h","69%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1304","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","11:00","Nubes dispersas","22°","20 km/h","64%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1305","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","11:30","Nubes dispersas","22°","19 km/h","64%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1306","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","12:00","Nubes dispersas","23°","19 km/h","61%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1307","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","12:30","Nubes dispersas","22°","17 km/h","64%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1308","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","13:00","Nubes dispersas","23°","17 km/h","61%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1309","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","13:30","Nubes dispersas","22°","17 km/h","64%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1310","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","14:00","Nubes dispersas","22°","15 km/h","64%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1311","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","14:30","Nubes dispersas","22°","15 km/h","64%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1312","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","15:00","Nubes dispersas","22°","17 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1313","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","15:30","Mayormente cubierto","22°","19 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1314","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","16:00","Mayormente cubierto","22°","17 km/h","69%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1315","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","16:30","Mayormente cubierto","21°","19 km/h","73%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1316","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","17:00","Parcialmente cubierto","21°","20 km/h","78%","1019 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1317","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","17:30","Nubes dispersas","21°","19 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1318","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","18:00","Nubes dispersas","20°","19 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1319","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","18:30","Nubes dispersas","20°","19 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1320","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","19:00","Nubes dispersas","20°","15 km/h","78%","1020 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1321","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","19:30","Nubes dispersas","20°","17 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1322","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","20:00","Nubes dispersas","19°","15 km/h","88%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1323","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","20:30","Parcialmente cubierto","19°","15 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1324","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","21:00","Parcialmente cubierto","19°","15 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1325","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","21:30","Parcialmente cubierto","19°","15 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1326","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","22:00","Parcialmente cubierto","19°","17 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1327","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","22:30","Parcialmente cubierto","19°","15 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1328","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","23:00","Parcialmente cubierto","19°","17 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190553-1329","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Domingo 26 Diciembre 2021","23:30","Parcialmente cubierto","19°","15 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/26-diciembre-2021.html"
"1680190555-1330","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","00:00","Mayormente cubierto","19°","17 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1331","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1332","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","00:30","Mayormente cubierto","19°","13 km/h","88%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1333","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","01:00","Mayormente cubierto","18°","13 km/h","94%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1334","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","01:30","Mayormente cubierto","19°","13 km/h","88%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1335","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","02:00","Mayormente cubierto","19°","13 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1336","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","02:30","Nubes dispersas","18°","11 km/h","88%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1337","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","03:00","Parcialmente cubierto","19°","11 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1338","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","03:30","Parcialmente cubierto","19°","13 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1339","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","04:00","Mayormente cubierto","19°","13 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1340","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","04:30","Mayormente cubierto","19°","9 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1341","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","05:00","Mayormente cubierto","19°","11 km/h","83%","1020 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1342","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","05:30","Mayormente cubierto","19°","11 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1343","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","06:00","Parcialmente cubierto","19°","13 km/h","83%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1344","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","06:30","Mayormente cubierto","19°","11 km/h","88%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1345","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","07:00","Mayormente cubierto","19°","7 km/h","88%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1346","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","07:30","Mayormente cubierto","19°","9 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1347","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","08:00","Mayormente cubierto","19°","7 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1348","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","08:30","Llovizna","19°","6 km/h","88%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1349","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","09:00","Mayormente cubierto","19°","9 km/h","88%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1350","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","09:30","Mayormente cubierto","19°","11 km/h","88%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1351","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","10:00","Mayormente cubierto","19°","9 km/h","88%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1352","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","10:30","Mayormente cubierto","20°","11 km/h","83%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1353","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","11:00","Mayormente cubierto","20°","11 km/h","83%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1354","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","11:30","Mayormente cubierto","21°","17 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1355","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","12:00","Mayormente cubierto","21°","17 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1356","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","12:30","Parcialmente cubierto","20°","15 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1357","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","13:00","Nubes dispersas","21°","17 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1358","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","13:30","Nubes dispersas","21°","17 km/h","83%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1359","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","14:00","Parcialmente cubierto","21°","17 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1360","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","14:30","Parcialmente cubierto","21°","20 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1361","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","15:00","Nubes dispersas","21°","20 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1362","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","15:30","Nubes dispersas","21°","19 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1363","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","16:00","Parcialmente cubierto","21°","17 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1364","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","16:30","Mayormente cubierto","21°","13 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1365","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","17:00","Mayormente cubierto","21°","15 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1366","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","17:30","Mayormente cubierto","20°","19 km/h","78%","1021 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1367","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","18:00","Mayormente cubierto","20°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1368","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","18:30","Mayormente cubierto","20°","15 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1369","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","19:00","Mayormente cubierto","20°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1370","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","19:30","Mayormente cubierto","20°","17 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
"1680190555-1371","https://www.tutiempo.net/registros/gclp/1-diciembre-2021.html","Lunes 27 Diciembre 2021","20:00","Mayormente cubierto","20°","15 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/27-diciembre-2021.html"
